gender,num_of_module_created,num_of_modules_thirty_sec,num_of_problens,num_of_video,num_of_problem_uploads,average_grade,seventy_uploads,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,Grand_Total
2,21,2,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,22
1,20,6,7,0,2.0,0.62,0,0,0,0,0,0,0,0,0,0,0,21
1,14,7,2,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,15
2,174,172,86,34,86.0,1.0,1,1,1,0,0,1,1,1,1,1,1,176
1,73,56,36,13,23.0,0.98,0,1,0,0,0,0,0,0,1,1,1,74
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,19,5,7,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,20
1,24,12,7,5,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,88,39,44,16,10.0,0.98,0,1,0,0,0,0,0,0,1,1,1,89
1,15,5,2,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,16
1,173,116,87,23,48.0,0.98,0,1,1,0,0,1,1,1,1,1,1,176
1,23,16,7,4,4.0,0.94,0,0,0,0,0,0,0,0,0,0,1,24
1,7,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,15,6,2,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,16
1,109,77,55,15,33.0,1.0,0,1,0,0,0,0,1,0,1,1,1,110
1,76,20,37,9,4.0,1.0,0,1,0,0,0,0,1,0,1,1,1,77
2,46,20,23,6,6.0,1.0,0,0,0,0,0,1,0,1,0,1,1,47
1,9,1,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,10
1,48,15,22,3,3.0,0.96,0,0,0,0,0,0,0,0,1,1,1,49
1,13,1,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,14
1,108,84,57,16,42.0,1.0,0,1,0,0,0,0,0,0,1,1,1,109
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,6
1,57,36,25,10,12.0,1.0,0,0,0,0,0,0,0,0,1,1,1,58
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,5
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,16,1,6,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,17
1,6,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
1,11,0,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12
1,25,16,7,6,4.0,0.94,0,0,0,0,0,0,0,0,0,0,1,26
1,7,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,9,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10
1,21,8,7,0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,1,22
1,111,93,55,18,46.0,1.0,0,1,0,0,0,0,1,0,1,1,1,112
1,155,122,79,29,51.0,1.0,0,1,0,0,0,1,0,1,1,1,1,156
2,32,20,11,6,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,33
1,17,0,9,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,18
1,51,29,24,6,10.0,1.0,0,0,0,0,0,0,0,0,1,1,1,52
2,17,10,4,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,18
1,62,43,29,12,14.0,0.82,0,0,0,0,0,0,0,0,1,1,1,63
1,166,130,84,29,54.0,0.98,0,1,1,0,0,1,1,1,1,1,1,168
1,108,82,55,18,34.0,1.0,0,1,0,0,0,0,0,0,1,1,1,109
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,7,4,2,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,8
1,23,11,7,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,25,19,7,5,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,17,8,4,3,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,18
1,174,132,86,32,52.0,1.0,0,1,1,0,0,1,1,1,1,1,1,176
2,58,35,28,10,11.0,0.98,0,0,0,0,0,0,0,0,1,1,1,59
1,34,14,14,4,5.0,0.94,0,0,0,0,0,0,0,0,1,0,1,35
1,173,144,86,33,59.0,1.0,0,1,1,0,0,1,1,1,1,1,1,174
1,173,132,86,30,53.0,1.0,0,1,1,0,0,1,1,1,1,1,1,174
1,23,13,7,4,2.0,0.88,0,0,0,0,0,0,0,0,0,0,1,24
1,14,6,5,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15
1,71,50,36,13,18.0,1.0,0,1,0,0,0,0,0,0,1,1,1,72
1,112,77,57,16,32.0,1.0,0,1,0,0,0,0,0,0,1,1,1,113
1,175,162,87,33,80.0,1.0,1,1,1,0,0,1,1,1,1,1,1,176
1,12,5,4,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,13
1,13,8,2,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,14
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,86,58,44,13,23.0,1.0,0,1,0,0,0,0,0,0,1,1,1,87
1,14,2,7,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,15
1,13,6,2,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,14
1,25,12,7,4,1.0,1.0,0,0,0,0,0,0,1,0,0,0,1,26
1,4,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,23,14,7,5,3.0,0.94,0,0,0,0,0,0,0,0,0,0,1,24
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,21,9,7,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,22
1,21,6,8,4,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,22
1,51,37,23,9,15.0,1.0,0,0,0,0,0,0,0,0,0,1,1,52
2,21,9,9,3,2.0,0.88,0,0,0,0,0,0,0,0,0,0,1,22
1,82,42,40,11,14.0,0.92,0,0,1,0,0,1,0,1,1,1,1,83
1,174,129,86,30,51.0,0.97,0,1,1,0,0,1,1,1,1,1,1,176
2,43,23,19,6,9.0,1.0,0,0,0,0,0,0,0,0,0,1,1,44
1,24,13,7,2,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,6
1,31,11,11,3,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
2,17,8,7,3,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,18
1,12,3,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,13
1,17,1,5,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,18
1,173,93,87,26,21.0,0.82,0,1,1,0,0,1,1,1,1,1,1,174
1,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,6
1,25,16,7,3,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,6,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,7
1,10,7,2,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,11
1,74,57,37,14,28.0,0.99,0,1,0,0,0,0,0,0,1,1,1,75
1,30,15,11,6,3.0,0.94,0,0,0,0,0,0,0,0,0,0,1,31
1,77,31,39,6,8.0,0.88,0,1,1,0,0,0,0,0,1,1,1,78
1,24,20,7,7,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
2,10,1,2,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,11
1,19,12,4,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,20
1,53,20,26,7,5.0,0.8,0,1,0,0,0,0,0,0,0,0,0,54
1,106,92,55,18,45.0,1.0,0,1,0,0,0,0,0,0,1,1,1,107
1,23,12,7,3,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
2,9,0,5,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,10
1,24,9,7,1,2.0,0.81,0,0,0,0,0,0,0,0,0,0,1,25
1,31,4,12,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,32
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,33,14,16,5,5.0,0.92,0,1,0,0,0,0,0,0,0,0,0,34
2,168,100,86,27,34.0,0.93,0,1,1,0,0,1,0,1,1,1,1,169
1,17,5,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,18
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,42,22,19,7,7.0,1.0,0,0,0,0,0,0,0,0,0,1,1,43
1,7,2,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,23,2,11,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,24
1,129,54,67,2,34.0,0.93,0,1,0,0,0,1,1,0,1,1,1,130
1,149,47,79,24,10.0,1.0,0,1,1,0,0,1,1,1,1,1,0,150
1,11,1,4,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,12
1,173,97,87,10,39.0,1.0,0,1,1,0,0,1,1,1,1,1,1,174
1,25,4,9,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,26
1,6,3,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
2,8,0,3,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,9
1,22,10,7,3,2.0,0.94,0,0,0,0,0,0,0,0,0,0,1,23
2,89,66,57,0,37.0,1.0,0,1,0,0,0,0,0,0,1,1,0,90
1,6,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
1,133,121,67,26,59.0,1.0,0,1,0,0,0,1,0,0,1,1,1,134
1,8,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
1,114,101,57,21,50.0,0.99,0,1,0,0,0,0,1,0,1,1,1,115
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,24,17,7,5,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,72,53,36,12,22.0,0.98,0,1,0,0,0,0,0,0,1,1,1,73
1,24,15,7,5,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,5,1,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,6
1,29,9,11,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,30
1,6,2,2,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,7
1,31,11,11,3,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
1,62,15,34,8,2.0,1.0,0,1,0,0,0,0,0,0,0,0,1,63
2,25,17,7,5,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,73,53,36,14,19.0,1.0,0,1,0,0,0,0,0,0,1,1,1,74
1,20,14,7,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,21
1,11,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12
1,174,138,87,30,58.0,1.0,0,1,1,0,0,1,1,1,1,1,1,177
1,4,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,8,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
1,6,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
1,34,22,17,5,8.0,0.88,0,0,0,0,0,0,0,0,0,1,1,35
1,25,14,8,5,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,72,51,36,13,21.0,1.0,0,1,0,0,0,0,0,0,1,1,1,73
1,8,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,9
1,50,31,22,9,11.0,1.0,0,0,0,0,0,0,1,0,1,1,1,51
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,30,12,11,4,1.0,1.0,0,0,0,0,0,0,1,0,0,0,1,31
1,13,2,6,1,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,14
2,18,1,6,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,19
1,31,10,13,2,3.0,0.5,0,0,1,0,0,0,0,0,1,0,0,32
1,16,5,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,17
1,24,10,7,6,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,71,47,36,12,19.0,0.97,0,1,0,0,0,0,0,0,1,1,1,72
2,44,32,19,6,13.0,1.0,0,0,0,0,0,0,0,0,0,1,1,45
1,4,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,30,10,10,2,2.0,0.5,0,0,0,0,0,0,0,0,1,0,1,31
2,30,15,11,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,31
1,19,4,7,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,20
1,43,32,19,8,11.0,1.0,0,0,0,0,0,0,0,0,0,1,1,44
1,152,99,77,27,39.0,0.92,0,1,1,0,0,1,1,1,1,1,1,153
1,167,116,86,27,48.0,0.94,0,1,1,0,0,1,1,1,1,1,1,168
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,39,36,19,6,17.0,0.99,0,0,0,0,0,0,0,0,0,1,1,40
1,63,57,29,12,27.0,0.98,0,0,0,0,0,0,0,0,1,1,1,64
2,117,80,60,7,48.0,1.0,0,1,0,0,0,1,0,0,1,1,1,118
1,14,6,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,15
2,29,17,11,5,5.0,0.94,0,0,0,0,0,0,0,0,0,0,1,30
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,18,5,4,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,147,96,72,26,33.0,0.97,0,1,1,0,0,1,1,1,0,0,1,148
2,34,12,13,7,1.0,1.0,0,0,0,0,0,0,0,0,0,1,1,35
1,35,26,13,8,7.0,1.0,0,0,0,0,0,0,1,0,0,1,1,36
1,5,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,6
